Time & Date,Amount,Payment Provider,City,Order ID,Name,Quantity,Discount,Shipping,Status,Total Amount
2021-08-18 08:21:54,1000,Razorpay,Delhi,bc145cd6-7e52-4478-b30c-203adf4a5a2d,Moonlight Select an Option:Big doe wand,2,0.0,0.0,Successful,1000.0
2021-08-18 03:47:03,1000,Offline Payments,Chandigarh,10862,"Ruby Select an Option:Big doe wand, Moonlight Select an Option:Big doe wand",2,0.0,0.0,Successful,1000.0
2021-08-16 23:34:39,385,Razorpay,Chennai,d996a511-ed18-4130-a5d4-55f8ddbf81ad,Valentina Lip and Cheek Tint,1,0.0,60.0,Successful,445.0
2021-08-16 14:10:40,1525,Offline Payments,Quepem,10860,"Moonlight Select an Option:Big doe wand, Lash & Brow Growth Oil, Euphoria Select an Option:Big doe wand",3,0.0,0.0,Successful,1525.0
2021-08-16 13:24:31,635,Razorpay,Mumbai,10859,"Moonlight Select an Option:Squeeze Tube, Valentina Lip and Cheek Tint",2,0.0,60.0,Successful,695.0
2021-08-16 11:58:05,1090,Razorpay,New Delhi,db84e250-f230-407a-847b-be3dbfca360f,"Dinero Select an Option:Big doe wand, Lucid Select an Option:Big doe wand",2,0.0,90.0,Successful,1180.0
2021-08-16 11:34:02,960,Razorpay,Bilaspur,89e26874-aaf8-47a1-bba8-c61e2597b3ea,"Lash & Brow Growth Oil, 24K rose Lip Oil Gloss",2,0.0,60.0,Declined,1020.0
2021-08-15 14:29:55,1545,Offline Payments,Guwahati,10857,"Lash & Brow Growth Oil, Bills Select an Option:Big doe wand, Customize your Gloss",3,0.0,0.0,Successful,1545.0
2021-08-15 11:21:53,270,Offline Payments,Gurugram,10856,Bubblegum Select an Option:Sample Gloss,1,0.0,120.0,Successful,390.0
2021-08-15 10:44:13,810,Razorpay,Namrup,8ea6c06b-fd11-4d6e-b31a-8a4c4bb5cbff,"Ruby Select an Option:Squeeze Tube, Dinero Select an Option:Big doe wand",2,0.0,60.0,Successful,870.0
2021-08-15 06:10:59,1200,Offline Payments,Mysuru,10854,"Make your own sample Bundle Gloss 5:Moonlight | Gloss 4:Sangria | Gloss 3:Euphoria | Gloss 2:Dinero | Gloss 1:Bills, Lucid Select an Option:Big doe wand",2,0.0,0.0,Successful,1200.0
2021-08-14 13:38:55,1375,Offline Payments,Shillong,10853,"Peach Lip Scrub, Bills Select an Option:Big doe wand, Sangria Select an Option:Big doe wand",3,0.0,0.0,Successful,1375.0
2021-08-14 11:28:07,560,Razorpay,Ambernath (E),50c768c2-5870-421f-9d32-1346b1842a14,"Lucid Select an Option:Squeeze Tube, Y2k Select an Option:Squeeze Tube",2,0.0,60.0,Successful,620.0
2021-08-14 06:33:47,1000,Offline Payments,Kanpur,10851,"24K rose Lip Oil Gloss Select an Option:Big doe wand, Poo Select an Option:Big doe wand",2,0.0,0.0,Successful,1000.0
2021-08-14 04:49:32,565,Offline Payments,Kalyan,10850,Bills Select an Option:Big doe wand,1,25.0,90.0,Successful,630.0
2021-08-14 02:23:01,310,Razorpay,Chennai,ec58ab72-5c29-46fe-b7aa-646047fcd80b,Dinero Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-08-13 23:42:20,510,Razorpay,New Delhi,0d8be315-75fe-476e-87ef-1f751bb66321,Dinero Select an Option:Big doe wand,1,50.0,60.0,Successful,520.0
2021-08-13 15:41:06,2190,Razorpay,Mumbai,10847,"Lash & Brow Growth Oil, Heart Mirror Color::Baby Pink, Eye Mask, Rainbow Body Butter Select an Option:Blue Purple White, Lip Mask, Poo Select an Option:Sample Gloss",6,0.0,0.0,Successful,2190.0
2021-08-13 14:44:03,510,Razorpay,New Delhi,afe12368-05cd-4246-a5fd-8c4830293894,Dinero Select an Option:Big doe wand,1,50.0,60.0,Declined,520.0
2021-08-13 12:44:19,4250,Razorpay,Ranchi,95f4d389-dc39-4d4b-8f11-f9d929be9e08,"Y2k Select an Option:Big doe wand, Dinero Select an Option:Big doe wand, Ruby Select an Option:Big doe wand, Bubblegum Select an Option:Big doe wand, Lash & Brow Growth Oil, Heart Mirror Color::Lavendor, 24K rose Lip Oil Gloss Select an Option:Big doe wand, Lucid Select an Option:Big doe wand",8,0.0,0.0,Successful,4250.0
2021-12-08 15:16:48,1075,Offline Payments,Mumbai,10845,"Nudes Select an Option:Squeeze Tube, Sangria Select an Option:Squeeze Tube, Valentina Lip and Cheek Tint, Woody Select an Option:Squeeze Tube",4,0.0,0.0,Successful,1075.0
2021-12-08 14:44:48,1000,Offline Payments,Bhopal,10844,"Wicked Select an Option:Big doe wand, Woody Select an Option:Big doe wand",2,0.0,0.0,Successful,1000.0
2021-12-08 07:14:42,810,Razorpay,Dimapur,ebb7c395-ad99-47b6-8cb7-9be20c220aaf,"Moonlight Select an Option:Squeeze Tube, Lucid Select an Option:Squeeze Tube, Dinero Select an Option:Squeeze Tube",3,0.0,60.0,Successful,870.0
2021-11-08 15:31:30,310,Offline Payments,Bengaluru,10842,Sangria Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-11-08 15:10:41,1125,Offline Payments,Chennai,10841,"Tropical Vibes Body Butter, Rainbow Body Scrub",2,0.0,0.0,Successful,1125.0
2021-11-08 10:23:14,1575,Razorpay,Puducherry,35dc34d5-7cfc-4003-8cc4-4479f3206742,"24K rose Lip Oil Gloss, Diamond Lash Glue Liner Select an Option:Black",3,0.0,0.0,Successful,1575.0
2021-11-08 09:55:37,2020,Offline Payments,Noida,10839,"Wicked Select an Option:Big doe wand, Y2k Select an Option:Big doe wand, Dinero Select an Option:Big doe wand, Customize your Gloss",4,0.0,0.0,Successful,2020.0
2021-11-08 01:56:27,1050,Offline Payments,kanpur,10838,"Brown Sugar Lip and Cheek Tint, Euphoria Select an Option:Sample Gloss, Valentina Lip and Cheek Tint, Moonlight Select an Option:Squeeze Tube",4,0.0,0.0,Successful,1050.0
2021-10-08 23:17:58,420,Offline Payments,Naharlagun,10837,"Lucid Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss",2,0.0,120.0,Successful,540.0
2021-10-08 12:55:44,960,Razorpay,Bangalore,2c9af26f-53b7-44f9-8f22-fb93255ec23a,"Bills Select an Option:Sample Gloss, Moonlight Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss, Euphoria Select an Option:Sample Gloss, Lucid Select an Option:Sample Gloss",6,0.0,60.0,Successful,1020.0
2021-10-08 10:31:43,560,Offline Payments,Candolim,10835,Poo Select an Option:Big doe wand,1,0.0,60.0,Successful,620.0
2021-10-08 10:15:37,770,Offline Payments,Kanpur,10834,"24K rose Lip Oil Gloss Select an Option:Big doe wand, 24K rose Lip Oil Gloss Select an Option:Sample Gloss",2,0.0,120.0,Successful,890.0
2021-10-08 09:15:23,1450,Offline Payments,Mumbai,10833,"Bills Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss, Crystal Lip Scrub, Woody Select an Option:Sample Gloss, Lucid Select an Option:Sample Gloss, Poo Select an Option:Sample Gloss, Valentina Lip and Cheek Tint",7,0.0,0.0,Successful,1450.0
2021-10-08 08:53:55,1020,Offline Payments,Agartala,10832,"Brown Sugar Lip and Cheek Tint, Dinero Select an Option:Squeeze Tube, Bebe Rosa",3,0.0,120.0,Successful,1140.0
2021-10-08 08:15:35,1500,Razorpay,Imphal,5a0f9506-ee68-46be-ba46-9d063a3039a1,Gloss Pack,1,0.0,0.0,Successful,1500.0
2021-10-08 05:07:40,2749,Razorpay,Jammu,5ac3da1c-5dd6-405e-9a54-1263e1bff991,"Eyelashes Select an Option:Iblis, Eyelashes Select an Option:Caeles, Eyelashes Select an Option:Nox, Eyelashes Select an Option:Ferox, Eyelashes Select an Option:Aethra, Eyelashes Select an Option:Nexus, Skinisha",7,145.0,0.0,Successful,2604.0
2021-10-08 01:37:26,935,Razorpay,Nagpur,1bcbeb44-1aff-4e10-95ba-6e90201dd7ba,"24K rose Lip Oil Gloss, Sangria Select an Option:Squeeze Tube, Tan Lip Balm",3,0.0,60.0,Successful,995.0
2021-09-08 12:23:30,1278,Offline Payments,Bengaluru,10828,"Customize your Gloss, Lucid Select an Option:Squeeze Tube, Bebe Rosa, Valentina Lip and Cheek Tint",4,142.0,0.0,Successful,1136.0
2021-09-08 11:30:13,1500,Offline Payments,Nagpur,10827,Gloss Pack,1,0.0,0.0,Successful,1500.0
2021-09-08 11:21:00,1710,Razorpay,Howrah,1b90da49-0850-4e2c-8268-eed1102ab5c2,"Woody Select an Option:Big doe wand, Skinisha, Y2k Select an Option:Sample Gloss, Boujee Lip Oil, Hibiscus Lip OIl",5,190.0,0.0,Successful,1520.0
2021-09-08 10:07:31,2760,Razorpay,Mumbai,7abc3409-7550-41b4-9dda-7fd2cef92038,"24K rose Lip Oil Gloss, Eye Mask, Diamond Lash Glue Liner Select an Option:Black, Sunset Body Butter, Valentina Lip and Cheek Tint",8,0.0,0.0,Successful,2760.0
2021-09-08 09:58:21,1400,Offline Payments,Darjeeling,10824,"Lucid Select an Option:Big doe wand, Nudes Select an Option:Big doe wand, Moonlight Select an Option:Squeeze Tube, 24K rose Lip Oil Gloss Select an Option:Sample Gloss",4,0.0,0.0,Successful,1400.0
2021-09-08 06:49:17,2475,Razorpay,Chennai,9a1eefec-f00d-499a-8ec0-9798c230efab,"Rainbow Body Butter Select an Option:Blue Purple Yellow White, Sunset Body Scrub, Sunset Body Butter, Valentina Lip and Cheek Tint, Bills Select an Option:Squeeze Tube, Dinero Select an Option:Big doe wand",6,275.0,0.0,Successful,2200.0
2021-09-08 06:37:50,1025,Razorpay,Duliajan,142c8680-ebef-458f-84e0-f251d1cb4b7b,"Woody Select an Option:Big doe wand, Lash & Brow Growth Oil",2,0.0,0.0,Successful,1025.0
2021-09-08 05:46:29,590,Offline Payments,Agra,10821,"Nudes Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube",2,0.0,90.0,Successful,680.0
2021-09-08 05:25:02,270,Offline Payments,Indore,10820,Wicked Select an Option:Sample Gloss,1,0.0,120.0,Successful,390.0
2021-09-08 05:23:07,352,Razorpay,Ambernath (east),7c15d074-f50e-4845-84a7-a3e90c132a4c,Valentina Lip and Cheek Tint,1,32.0,60.0,Successful,380.0
2021-09-08 04:59:12,1150,Offline Payments,Bengaluru,10818,"Lip and Eye mask Bundle, Euphoria Select an Option:Big doe wand, Sangria Select an Option:Sample Gloss, Moonlight Select an Option:Sample Gloss, 24K rose Lip Oil Gloss Select an Option:Sample Gloss",5,0.0,0.0,Successful,1150.0
2021-09-08 04:52:14,1781,Offline Payments,Patna,10817,"Wicked Select an Option:Big doe wand, Earth (only 1), Sangria Select an Option:Big doe wand, Kiwi Lip Scrub",4,94.0,0.0,Successful,1687.0
2021-09-08 04:47:44,1064,Razorpay,MUMBAI,10816,"Dinero Select an Option:Big doe wand, Bills Select an Option:Big doe wand, Eye Mask",3,56.0,0.0,Successful,1008.0
2021-09-08 04:44:39,645,Offline Payments,Kolkata,10815,Lash & Brow Growth Oil,1,0.0,120.0,Successful,765.0
2021-09-08 04:38:26,1475,Razorpay,Mumbai,0c51e08e-0b3e-4d61-afd6-10fcf376dec4,"Euphoria Select an Option:Big doe wand, Wicked Select an Option:Big doe wand, Boba Gloss Select an Option:Honey Wand",3,0.0,0.0,Successful,1475.0
2021-09-08 04:35:06,760,Razorpay,Buldhana,8936d5cd-37a1-4b3e-9f46-fcd26968178a,Make your own sample Bundle Gloss 5:Euphoria | Gloss 4:Sangria | Gloss 3:Woody | Gloss 2:Dinero | Gloss 1:Bills,1,0.0,60.0,Successful,820.0
2021-09-08 04:30:47,420,Razorpay,Angul,5ff33b8e-7d25-4974-8568-44cd28e3fbe2,"Dinero Select an Option:Sample Gloss, Bills Select an Option:Squeeze Tube",2,40.0,60.0,Successful,440.0
2021-09-08 04:27:30,840,Razorpay,Gurugram,10811,"Purr, Ocean, Poo Select an Option:Squeeze Tube",3,0.0,90.0,Successful,930.0
2021-09-08 04:26:19,1034,Razorpay,Akola,6ee1205c-5e6e-459a-93db-c888b76d654b,"Earth (only 1), Lash & Brow Growth Oil",2,51.0,60.0,Successful,1043.0
2021-09-08 04:25:02,310,Razorpay,Surat,be469021-8b46-4648-b3c3-0bd23c6dd355,Sunset,1,0.0,60.0,Successful,370.0
2021-09-08 04:24:20,1175,Offline Payments,Chennai,10807,"Diamond Lash Glue Liner Select an Option:Clear, Sunset Body Scrub",2,0.0,0.0,Successful,1175.0
2021-09-08 04:22:35,1995,Offline Payments,Gangtok,10806,"Eyelashes Select an Option:Nexus, Eyelashes Select an Option:Ferox, Eyelashes Select an Option:Aethra",5,0.0,0.0,Successful,1995.0
2021-09-08 04:21:59,620,Offline Payments,Jalpaiguri,10805,"Sunrays, Bills Select an Option:Squeeze Tube",2,0.0,120.0,Successful,740.0
2021-09-08 04:18:17,820,Offline Payments,Kolkata,10804,"Wicked Select an Option:Big doe wand, Lip and Eye mask Bundle",2,0.0,120.0,Successful,940.0
2021-09-08 04:10:18,1925,Razorpay,Kolkata,7422f05c-8377-4259-9f46-f152e04a220a,"Vampire's Kiss, Mandarin Lip and Cheek Tint, Valentina Lip and Cheek Tint, Magic Potion, Lash & Brow Growth Oil",5,0.0,0.0,Successful,1925.0
2021-09-08 04:09:57,535,Razorpay,New panvel,84863eb2-ae9d-44b5-b60c-1d73f1d43284,Bills Select an Option:Big doe wand,1,25.0,60.0,Successful,570.0
2021-09-08 04:05:08,1025,Razorpay,Hyderabad,a09e1393-9d95-4775-918d-0e6515dea726,"Valentina Lip and Cheek Tint, Make your own sample Bundle Gloss 5:Ruby | Gloss 4:Golden hour | Gloss 3:Sangria | Gloss 2:Woody | Gloss 1:Dinero",2,0.0,0.0,Successful,1025.0
2021-09-08 04:03:44,1090,Razorpay,Bhopal,a5f43c6e-a378-41b4-9ca2-1cdf27da003c,"Dinero Select an Option:Big doe wand, Woody Select an Option:Big doe wand",2,0.0,90.0,Successful,1180.0
2021-09-08 03:53:04,2205,Offline Payments,Kolkata,10800,"Lash & Brow Growth Oil, Diamond Lash Glue Liner Select an Option:Clear, Bills Select an Option:Big doe wand, Woody Select an Option:Squeeze Tube, Valentina Lip and Cheek Tint, Lucid Select an Option:Squeeze Tube",6,245.0,0.0,Successful,1960.0
2021-07-27 07:18:55,1025,Offline Payments,Darjeeling,10799,"Lash & Brow Growth Oil, Lucid Select an Option:Big doe wand",2,0.0,0.0,Successful,1025.0
2021-07-27 03:31:05,495,Offline Payments,Bengaluru,10798,24K rose,1,0.0,120.0,Successful,615.0
2021-07-26 16:02:22,1069,Offline Payments,Patna,10797,"Lip and Eye mask Bundle, Lash & Brow Growth Oil, Nudes Select an Option:Big doe wand, Bubblegum Select an Option:Big doe wand",4,776.0,120.0,Successful,413.0
2021-07-26 07:50:01,1025,Offline Payments,Kolkata,10796,"Euphoria Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Heart Mirror Color::Pink",3,0.0,0.0,Successful,1025.0
2021-07-26 07:37:02,420,Offline Payments,Bhopal,10795,"24K rose Lip Oil Gloss Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss",2,0.0,120.0,Successful,540.0
2021-07-26 01:18:19,770,Offline Payments,Noida,10794,"Woody Select an Option:Big doe wand, Poo Select an Option:Sample Gloss",2,0.0,120.0,Successful,890.0
2021-07-25 20:49:50,485,Razorpay,guwahati,aaf18913-17e4-40ce-8e11-e10c44951de6,Lucid Select an Option:Big doe wand,1,75.0,60.0,Successful,470.0
2021-07-25 18:36:30,1600,Offline Payments,Mumbai,10792,"Sangria Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss, Ruby Select an Option:Sample Gloss, Two-sided love Sample, Lucid Select an Option:Sample Gloss, Ruby Lip Balm, Euphoria Select an Option:Sample Gloss, Lavendor Lip Oil",8,0.0,0.0,Successful,1600.0
2021-07-25 15:33:20,1875,Offline Payments,Bhopal,10791,"Moonlight Select an Option:Big doe wand, Lip and Eye mask Bundle, Crystal",7,0.0,0.0,Successful,1875.0
2021-07-25 11:35:16,676,Offline Payments,Surat,10790,"Boba Gloss Select an Option:Honey Wand, Bitchy Peachy Select an Option:Squeeze Tube",2,109.0,60.0,Successful,627.0
2021-07-25 11:25:47,698,Razorpay,Howrah,64ccc107-0e5b-4b8c-8bb4-e4f7a824959a,"24K rose, Vampire's Kiss",2,112.0,60.0,Successful,646.0
2021-07-24 05:58:20,1225,Offline Payments,Imphal,10788,"24K rose, Lash & Brow Growth Oil, Brown Sugar",3,0.0,0.0,Successful,1225.0
2021-07-23 15:32:47,835,Offline Payments,Mumbai,10787,"Nudes Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Brown Sugar",4,0.0,60.0,Successful,895.0
2021-07-23 02:30:54,585,Razorpay,Mumbai,64730ab8-00dc-4a51-a541-806f3af18a88,Lash & Brow Growth Oil,1,0.0,60.0,Successful,645.0
2021-07-22 05:55:24,188,Razorpay,JAMSHEDPUR,e57270b7-30e7-4255-b110-de769125ac25,Woody Select an Option:Sample Gloss,1,22.0,60.0,Successful,226.0
2021-07-22 01:37:43,210,Razorpay,Gaya,2614baf6-2d4c-4851-b7a9-56a73fed9adb,Moonlight Select an Option:Sample Gloss,1,0.0,60.0,Successful,270.0
2021-07-21 18:19:58,645,Offline Payments,Kolkata,10783,Lash & Brow Growth Oil,1,0.0,120.0,Successful,765.0
2021-07-21 13:00:18,385,Razorpay,KOLKATA,7f3e9d53-ae76-4b03-8bf5-6b6873ab31e7,Brown Sugar,1,0.0,60.0,Successful,445.0
2021-07-21 10:55:18,1200,Offline Payments,Kolkata,10781,"Bubblegum Select an Option:Big doe wand, Baddie Bundle",2,0.0,0.0,Successful,1200.0
2021-07-21 10:27:17,272,Razorpay,Mumbai,10780,Bubblegum Select an Option:Squeeze Tube,1,38.0,60.0,Successful,294.0
2021-07-21 06:04:15,1025,Razorpay,Kolkata,ba6440aa-a4e0-4f93-8da0-54759167e350,"24K rose Lip Oil Gloss Select an Option:Big doe wand, Lash & Brow Growth Oil",2,0.0,0.0,Successful,1025.0
2021-07-20 19:56:37,1148,Razorpay,Delhi,5bf1bcb3-a46b-45f6-ab9c-2675d11d84c7,"Bills Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Ruby Select an Option:Cylindrical Tube, Lucid Select an Option:Big doe wand",4,202.0,0.0,Successful,946.0
2021-07-20 09:44:15,1509,Razorpay,Howrah,d7db821b-4dc0-4054-9bb4-3f2984a600d0,"Lucid Select an Option:Big doe wand, Moonlight Select an Option:Big doe wand, Magic Potion, Ruby Lip Balm, Woody Select an Option:Sample Gloss",5,266.0,0.0,Successful,1243.0
2021-07-20 09:32:21,1658,Offline Payments,Chennai,10776,"Tropical Vibes Body Scrub, 24K rose Lip Oil Gloss Select an Option:Big doe wand, 24K rose",4,292.0,0.0,Successful,1366.0
2021-07-20 04:07:19,442,Razorpay,New delhi,4a90406c-35da-48d2-888a-90a08f0fb7b8,"Moonlight Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Bitchy Peachy Select an Option:Sample Gloss",3,68.0,60.0,Successful,434.0
2021-07-19 23:11:12,545,Offline Payments,Jalpaiguri,10774,24K rose Lip Oil Gloss Select an Option:Big doe wand,1,75.0,120.0,Successful,590.0
2021-07-19 17:47:31,660,Razorpay,Pune,10773,Diamond Lash Glue Liner Select an Option:Black,1,0.0,60.0,Successful,720.0
2021-07-19 15:19:33,1020,Offline Payments,Surat,10772,"Boba Gloss Select an Option:Honey Wand, Heart Mirror Color::Pink",2,180.0,0.0,Successful,840.0
2021-07-19 14:34:28,1275,Offline Payments,Guwahati,10771,"Moonlight Select an Option:Big doe wand, Boba Gloss Select an Option:Honey Wand, Lash & Brow Growth Oil",3,225.0,0.0,Successful,1050.0
2021-07-19 14:30:51,845,Offline Payments,Mumbai,10769,Heart Mirror Color::Pink,1,0.0,120.0,Successful,965.0
2021-07-19 14:26:47,528,Razorpay,Goa,b2a949c4-924b-49c1-98ed-84cf4baf8a0a,Bubblegum Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-07-19 14:11:31,570,Razorpay,Mysore,d3eb9c63-aa19-4afa-9a7d-ad6cf2d7f20e,Pearl Lash Glue Liner Select an Option:Black,1,90.0,60.0,Successful,540.0
2021-07-19 13:49:02,660,Offline Payments,Hyderabad,10767,Diamond Lash Glue Liner Select an Option:Black,1,0.0,60.0,Successful,720.0
2021-07-19 13:36:52,1016,Razorpay,Mumbai,10766,"Lip Mask, Durazno, Two-sided love Sample",8,179.0,0.0,Successful,837.0
2021-07-19 10:43:48,760,Razorpay,Pimpri-Chinchwad,3b34f1bf-8e7e-445a-a275-e713f70f3fba,Make your own sample Bundle Gloss 5:Ruby | Gloss 4:Bills | Gloss 3:Sangria | Gloss 2:Dinero | Gloss 1:Poo,1,0.0,60.0,Successful,820.0
2021-07-18 17:21:51,560,Razorpay,Lucknow,c1a04e09-4203-4ca0-80ec-e5ca25bc5fdd,Bubblegum Select an Option:Big doe wand,1,0.0,60.0,Successful,620.0
2021-07-18 17:07:50,610,Razorpay,Lucknow,f3dcbf80-cfdd-4f76-ac11-395869d8c9a8,Bubblegum Select an Option:Cylindrical Tube,1,0.0,60.0,Declined,670.0
2021-07-18 15:07:25,620,Offline Payments,Jammu,10763,"Moonlight Select an Option:Sample Gloss, 24K rose Lip Oil Gloss Select an Option:Sample Gloss, Lip and Eye mask Bundle",3,0.0,120.0,Successful,740.0
2021-07-18 15:05:14,1045,Razorpay,sultanpur,e16bf3e5-4805-4a6d-bb60-b4b1ddca3376,"Nudes Select an Option:Squeeze Tube, Bubblegum Select an Option:Squeeze Tube, Sangria Select an Option:Sample Gloss, Dinero Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Ruby Select an Option:Sample Gloss",6,55.0,0.0,Successful,990.0
2021-07-18 15:03:31,1045,Razorpay,sultanpur,e16bf3e5-4805-4a6d-bb60-b4b1ddca3376,"Nudes Select an Option:Squeeze Tube, Bubblegum Select an Option:Squeeze Tube, Sangria Select an Option:Sample Gloss, Dinero Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Ruby Select an Option:Sample Gloss",6,55.0,0.0,Declined,990.0
2021-07-18 14:50:21,570,Offline Payments,Delhi,10761,Woody Select an Option:Big doe wand,1,50.0,120.0,Successful,640.0
2021-07-18 11:18:08,195,Razorpay,Ambernath(east),78bf4e65-b203-4a30-b79b-dc74dc14e383,Ruby Select an Option:Sample Gloss,1,15.0,60.0,Successful,240.0
2021-07-18 06:31:48,960,Razorpay,Mumbai,10759,"Lash & Brow Growth Oil, Vampire's Kiss",2,0.0,60.0,Successful,1020.0
2021-07-18 04:55:16,352,Razorpay,Pune,51dc924a-aacb-4f89-8b45-265a7ed1d0c0,Valentina Lip Tint,1,32.0,60.0,Successful,380.0
2021-07-17 15:10:35,2684,Offline Payments,Bhopal,10757,"Tan Lip Balm, Body Oil Select an Option:Rose petals infused oil, Tropical Vibes Body Scrub, Euphoria Select an Option:Squeeze Tube, Valentina Lip Tint, Magic Potion, Kiwi Punch Select an Option:Squeeze Tube, Durazno",8,141.0,0.0,Successful,2543.0
2021-07-17 15:05:21,600,Offline Payments,Mumbai,10756,"Eye Mask, Lip Mask",4,0.0,120.0,Successful,720.0
2021-07-17 14:36:28,352,Razorpay,Tirupur,10755,Valentina Lip Tint,1,32.0,60.0,Successful,380.0
2021-07-17 14:15:01,310,Razorpay,Hyderabad,ee15b697-391b-4dcf-9bc5-d2387388c83e,Bubblegum Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-07-17 13:24:16,785,Razorpay,NAVI Mumbai,10753,"Boba Gloss Select an Option:Honey Wand, Bitchy Peachy Select an Option:Squeeze Tube",2,0.0,60.0,Successful,845.0
2021-07-17 09:04:56,2304,Offline Payments,Bhopal,10752,"Tropical Vibes Body Scrub, Body Oil Select an Option:Rose petals infused oil, Durazno, Lip and Eye mask Bundle, Two-sided love Sample, Euphoria Select an Option:Squeeze Tube, Magic Potion",7,121.0,0.0,Successful,2183.0
2021-07-16 21:12:47,560,Razorpay,Siliguri,b6fa5a4d-0b77-4ead-b4c4-cbe7852740bc,"Lucid Select an Option:Sample Gloss, Boba Gloss Select an Option:Sample Gloss, Dinero Select an Option:Sample Gloss",3,0.0,60.0,Successful,620.0
2021-07-16 13:37:33,745,Offline Payments,Nagpur,10750,"Boba Gloss Select an Option:Honey Wand, Bills Select an Option:Sample Gloss",2,0.0,120.0,Successful,865.0
2021-07-16 13:09:38,1045,Offline Payments,Gurgaon,10749,"Ruby Select an Option:Sample Gloss, Bubblegum Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Brown Sugar",5,0.0,120.0,Successful,1165.0
2021-07-16 12:03:08,1650,Offline Payments,Gurgaon,10748,"Lash & Brow Growth Oil, Heather Body Scrub, Body Oil Select an Option:Rose petals infused oil",3,0.0,0.0,Successful,1650.0
2021-07-15 16:12:20,1050,Razorpay,Shillong,991f4ff8-b789-4e67-80e0-17b4c0112dfc,"Kiwi Punch Select an Option:Big doe wand, Euphoria Select an Option:Squeeze Tube, Bills Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss",4,0.0,0.0,Successful,1050.0
2021-07-15 15:19:20,1120,Offline Payments,Bhopal,10746,"24K rose Lip Oil Gloss Select an Option:Big doe wand, Sangria Select an Option:Big doe wand",2,0.0,120.0,Successful,1240.0
2021-07-14 04:25:52,620,Offline Payments,Kolkata,10745,Lucid Select an Option:Big doe wand,1,0.0,120.0,Successful,740.0
2021-07-14 02:45:53,360,Razorpay,Mumbai,52dab2fd-814f-474d-a255-cf43b5792cd4,"Ruby Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss",2,0.0,60.0,Successful,420.0
2021-07-13 14:43:26,560,Razorpay,Kolkata,138441a8-1d9e-4cd7-ad7b-b3c08dbaf1d9,Lucid Select an Option:Big doe wand,1,0.0,60.0,Successful,620.0
2021-12-07 05:22:51,645,Offline Payments,Ambarnath east,10742,Lash & Brow Growth Oil,1,0.0,120.0,Successful,765.0
2021-11-07 12:49:50,560,Razorpay,New Delhi,1b09a398-d071-4784-8e2b-eca03a527f2c,Nudes Select an Option:Big doe wand,1,0.0,60.0,Successful,620.0
2021-11-07 10:48:03,1021,Offline Payments,Hyderabad,10740,"Bubblegum Select an Option:Big doe wand, Tropical Vibes Body Scrub",2,54.0,0.0,Successful,967.0
2021-11-07 08:12:28,1120,Offline Payments,Kalyan,10739,"Bubblegum Select an Option:Big doe wand, Euphoria Select an Option:Big doe wand",2,0.0,120.0,Successful,1240.0
2021-10-07 12:51:40,385,Razorpay,Noida,721804ee-f837-4079-a3c5-e0a0a2b4c500,Valentina Lip Tint,1,0.0,60.0,Successful,445.0
2021-10-07 12:21:18,560,Razorpay,Guwahati,e3f70064-7e17-4e8b-8e52-d7458b94dd27,Ruby Select an Option:Big doe wand,1,0.0,60.0,Successful,620.0
2021-10-07 08:00:52,510,Razorpay,Delhi,732cec30-59f9-4c25-becf-abf664b4b5cf,"Bills Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Bitchy Peachy Select an Option:Sample Gloss",3,0.0,60.0,Successful,570.0
2021-10-07 05:02:25,620,Offline Payments,South Dumdum,10735,"Nudes Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube",2,0.0,120.0,Successful,740.0
2021-09-07 20:02:08,1575,Offline Payments,Hyderabad,10734,"Vampire's Kiss, Valentina Lip Tint, Sangria Select an Option:Big doe wand, 24K rose",4,0.0,0.0,Successful,1575.0
2021-09-07 08:52:22,1070,Offline Payments,Pune,10733,"Heather Body Scrub, Eye Mask, 24K rose",3,0.0,0.0,Successful,1070.0
